Rented Bike Count,Hour,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Day,Month,DayOfWeek,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
604,9.0,4.8,43,1.0,1200,0.18,0.0,0.0,1,1,12,3,0,0,1,0,0
406,10.0,6.6,40,1.0,1061,0.65,0.0,0.0,1,1,12,3,0,0,1,0,0
463,11.0,9.2,33,1.1,892,1.54,0.0,0.0,1,1,12,3,0,0,1,0,0
581,12.0,11.7,32,1.6,690,1.99,0.0,0.0,1,1,12,3,0,0,1,0,0
588,13.0,13.6,34,1.8,458,2.23,0.0,0.0,1,1,12,3,0,0,1,0,0
603,14.0,14.9,34,2.8,403,2.22,0.0,0.0,1,1,12,3,0,0,1,0,0
694,15.0,15.3,32,2.9,458,2.02,0.0,0.0,1,1,12,3,0,0,1,0,0
752,16.0,14.5,34,3.1,471,1.59,0.0,0.0,1,1,12,3,0,0,1,0,0
931,17.0,13.7,38,2.6,436,1.0,0.0,0.0,1,1,12,3,0,0,1,0,0
1425,18.0,12.2,43,2.8,463,0.41,0.0,0.0,1,1,12,3,0,0,1,0,0
946,19.0,10.6,47,2.0,425,0.03,0.0,0.0,1,1,12,3,0,0,1,0,0
801,20.0,9.4,50,2.1,391,0.0,0.0,0.0,1,1,12,3,0,0,1,0,0
771,21.0,8.7,49,1.7,464,0.0,0.0,0.0,1,1,12,3,0,0,1,0,0
695,22.0,7.8,49,0.1,528,0.0,0.0,0.0,1,1,12,3,0,0,1,0,0
397,23.0,6.8,56,0.9,497,0.0,0.0,0.0,1,1,12,3,0,0,1,0,0
309,0.0,6.4,62,0.7,506,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
231,1.0,5.9,65,1.0,596,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
161,2.0,5.4,66,0.6,623,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
103,3.0,5.5,62,0.6,722,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
88,4.0,6.2,59,0.8,493,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
97,5.0,6.8,56,0.9,570,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
252,6.0,7.0,58,0.7,537,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
668,7.0,7.2,56,0.5,545,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
1215,8.0,8.0,48,0.4,711,0.12,0.0,0.0,1,1,13,3,1,0,1,0,0
616,9.0,9.4,44,0.3,743,0.33,0.0,0.0,1,1,13,3,1,0,1,0,0
428,10.0,10.9,40,0.5,714,0.55,0.0,0.0,1,1,13,3,1,0,1,0,0
571,11.0,12.6,49,1.4,988,0.84,0.0,0.0,1,1,13,3,1,0,1,0,0
626,12.0,15.5,47,3.3,1303,2.44,0.0,0.0,1,1,13,3,1,0,1,0,0
678,13.0,17.1,42,3.2,1305,2.6,0.0,0.0,1,1,13,3,1,0,1,0,0
705,14.0,18.3,43,2.2,1509,2.43,0.0,0.0,1,1,13,3,1,0,1,0,0
815,15.0,18.6,47,3.3,1560,2.08,0.0,0.0,1,1,13,3,1,0,1,0,0
890,16.0,17.6,53,3.7,1735,1.4,0.0,0.0,1,1,13,3,1,0,1,0,0
1085,17.0,16.9,62,3.1,1562,0.95,0.0,0.0,1,1,13,3,1,0,1,0,0
1749,18.0,15.7,68,3.3,1473,0.39,0.0,0.0,1,1,13,3,1,0,1,0,0
1224,19.0,14.1,77,2.0,1240,0.04,0.0,0.0,1,1,13,3,1,0,1,0,0
986,20.0,13.9,77,1.5,1010,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
982,21.0,13.7,79,2.0,1035,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
912,22.0,13.5,81,2.8,933,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
572,23.0,13.4,81,2.6,958,0.0,0.0,0.0,1,1,13,3,1,0,1,0,0
412,0.0,13.6,79,2.2,862,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
309,1.0,13.7,73,2.2,1182,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
226,2.0,13.8,70,1.3,1363,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
142,3.0,14.0,67,2.3,1733,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
82,4.0,14.0,70,1.5,1648,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
123,5.0,14.1,69,1.3,1923,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
290,6.0,14.1,69,1.6,1882,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
786,7.0,14.1,69,1.1,1692,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
1371,8.0,14.2,67,0.9,1812,0.06,0.0,0.0,1,1,14,3,2,0,1,0,0
761,9.0,14.6,62,1.2,1768,0.19,0.0,0.0,1,1,14,3,2,0,1,0,0
552,10.0,15.7,58,1.3,1980,0.69,0.0,0.0,1,1,14,3,2,0,1,0,0
643,11.0,17.5,55,2.1,1892,1.35,0.0,0.0,1,1,14,3,2,0,1,0,0
813,12.0,19.9,44,2.7,1874,2.22,0.0,0.0,1,1,14,3,2,0,1,0,0
789,13.0,20.9,44,4.7,1795,2.66,0.0,0.0,1,1,14,3,2,0,1,0,0
878,14.0,21.1,42,4.3,2000,2.49,0.0,0.0,1,1,14,3,2,0,1,0,0
1025,15.0,21.7,39,3.3,1979,2.09,0.0,0.0,1,1,14,3,2,0,1,0,0
1049,16.0,21.7,41,3.2,2000,1.91,0.0,0.0,1,1,14,3,2,0,1,0,0
1325,17.0,20.5,49,3.5,2000,1.18,0.0,0.0,1,1,14,3,2,0,1,0,0
2100,18.0,19.2,53,2.4,2000,0.58,0.0,0.0,1,1,14,3,2,0,1,0,0
1478,19.0,17.9,54,2.9,2000,0.04,0.0,0.0,1,1,14,3,2,0,1,0,0
1275,20.0,17.2,60,2.5,1993,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
1181,21.0,16.8,67,2.0,1775,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
983,22.0,16.2,71,2.0,1780,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
587,23.0,16.1,69,1.8,1666,0.0,0.0,0.0,1,1,14,3,2,0,1,0,0
466,0.0,16.0,69,2.4,1863,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
355,1.0,16.3,68,2.1,1859,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
203,2.0,16.5,68,1.3,1724,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
51,3.0,16.5,69,2.4,1659,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
9,4.0,15.1,86,2.1,877,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
8,5.0,14.5,94,2.0,487,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
10,6.0,14.4,96,0.7,453,0.0,8.0,0.0,1,1,15,3,3,0,1,0,0
15,7.0,14.3,97,0.3,189,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
39,8.0,14.1,97,1.1,342,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
32,9.0,14.1,98,1.1,253,0.06,17.0,0.0,1,1,15,3,3,0,1,0,0
27,10.0,14.2,98,1.2,299,0.14,0.0,0.0,1,1,15,3,3,0,1,0,0
65,11.0,13.9,98,1.4,296,0.13,0.0,0.0,1,1,15,3,3,0,1,0,0
204,12.0,13.3,97,2.9,771,0.19,2.0,0.0,1,1,15,3,3,0,1,0,0
269,13.0,12.7,97,2.6,467,0.23,0.0,0.0,1,1,15,3,3,0,1,0,0
289,14.0,12.1,97,2.0,177,0.2,0.0,0.0,1,1,15,3,3,0,1,0,0
329,15.0,11.6,97,3.4,117,0.26,0.0,0.0,1,1,15,3,3,0,1,0,0
214,16.0,10.7,98,1.2,196,0.14,0.0,0.0,1,1,15,3,3,0,1,0,0
411,17.0,10.9,98,1.3,222,0.09,0.0,0.0,1,1,15,3,3,0,1,0,0
676,18.0,10.4,98,2.5,116,0.03,0.0,0.0,1,1,15,3,3,0,1,0,0
606,19.0,10.4,98,2.0,391,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
533,20.0,10.5,97,1.8,372,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
567,21.0,10.4,96,2.7,499,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
506,22.0,9.8,90,3.7,493,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
343,23.0,9.3,90,4.1,609,0.0,0.0,0.0,1,1,15,3,3,0,1,0,0
287,0.0,8.4,86,2.2,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
278,1.0,7.2,83,2.1,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
178,2.0,6.7,72,2.1,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
102,3.0,6.1,67,2.6,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
85,4.0,5.7,62,2.4,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
85,5.0,5.2,60,2.0,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
222,6.0,4.4,61,1.7,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
652,7.0,3.7,59,2.9,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
1176,8.0,3.8,56,2.4,2000,0.32,0.0,0.0,1,1,16,3,4,0,1,0,0
683,9.0,5.2,51,1.7,2000,1.08,0.0,0.0,1,1,16,3,4,0,1,0,0
507,10.0,6.7,46,2.2,1936,1.79,0.0,0.0,1,1,16,3,4,0,1,0,0
557,11.0,8.2,45,2.4,1992,2.38,0.0,0.0,1,1,16,3,4,0,1,0,0
705,12.0,9.4,40,2.6,1913,2.78,0.0,0.0,1,1,16,3,4,0,1,0,0
715,13.0,10.4,38,2.4,1959,2.99,0.0,0.0,1,1,16,3,4,0,1,0,0
772,14.0,11.0,36,1.8,1973,2.91,0.0,0.0,1,1,16,3,4,0,1,0,0
923,15.0,11.9,32,1.9,1976,2.62,0.0,0.0,1,1,16,3,4,0,1,0,0
976,16.0,11.6,31,1.4,1999,2.11,0.0,0.0,1,1,16,3,4,0,1,0,0
1160,17.0,11.2,30,1.5,2000,1.44,0.0,0.0,1,1,16,3,4,0,1,0,0
1641,18.0,10.0,33,1.2,2000,0.68,0.0,0.0,1,1,16,3,4,0,1,0,0
974,19.0,8.1,36,1.2,2000,0.06,0.0,0.0,1,1,16,3,4,0,1,0,0
774,20.0,6.7,41,1.0,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
710,21.0,5.8,43,1.8,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
660,22.0,4.9,46,0.8,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
455,23.0,4.2,47,1.3,2000,0.0,0.0,0.0,1,1,16,3,4,0,1,0,0
414,0.0,3.7,48,1.6,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
366,1.0,3.0,52,0.7,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
268,2.0,2.3,56,0.6,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
157,3.0,1.8,59,0.7,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
103,4.0,1.3,61,0.7,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
60,5.0,1.0,62,0.9,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
109,6.0,0.8,63,1.0,2000,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
193,7.0,0.5,64,0.8,2000,0.01,0.0,0.0,1,1,17,3,5,0,1,0,0
384,8.0,1.3,57,1.0,1974,0.32,0.0,0.0,1,1,17,3,5,0,1,0,0
520,9.0,3.4,49,1.6,1950,1.03,0.0,0.0,1,1,17,3,5,0,1,0,0
561,10.0,6.0,43,1.0,1829,1.69,0.0,0.0,1,1,17,3,5,0,1,0,0
742,11.0,8.0,39,1.2,1783,2.26,0.0,0.0,1,1,17,3,5,0,1,0,0
933,12.0,10.0,38,1.5,1677,2.51,0.0,0.0,1,1,17,3,5,0,1,0,0
1111,13.0,10.9,32,1.2,1772,2.22,0.0,0.0,1,1,17,3,5,0,1,0,0
1294,14.0,12.1,29,2.3,1734,2.26,0.0,0.0,1,1,17,3,5,0,1,0,0
1514,15.0,13.2,23,2.8,1696,2.52,0.0,0.0,1,1,17,3,5,0,1,0,0
1440,16.0,13.7,28,2.1,1499,1.88,0.0,0.0,1,1,17,3,5,0,1,0,0
1272,17.0,12.1,34,2.5,1240,0.81,0.0,0.0,1,1,17,3,5,0,1,0,0
934,18.0,10.6,42,2.8,1307,0.31,0.0,0.0,1,1,17,3,5,0,1,0,0
718,19.0,8.8,49,3.2,1207,0.05,0.0,0.0,1,1,17,3,5,0,1,0,0
688,20.0,7.9,54,2.3,1005,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
624,21.0,7.4,54,2.0,1142,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
562,22.0,7.0,55,2.7,1041,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
422,23.0,6.4,59,1.1,961,0.0,0.0,0.0,1,1,17,3,5,0,1,0,0
407,0.0,5.9,56,1.1,1019,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
309,1.0,5.7,55,1.4,1043,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
226,2.0,5.5,56,1.2,1067,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
174,3.0,5.5,57,1.1,1079,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
106,4.0,5.6,55,0.4,1115,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
67,5.0,5.6,55,1.2,1008,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
73,6.0,5.7,54,1.7,1208,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
152,7.0,5.5,58,1.0,937,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
293,8.0,5.9,58,1.8,861,0.11,0.0,0.0,1,1,18,3,6,0,1,0,0
398,9.0,6.3,53,0.5,849,0.34,0.0,0.0,1,1,18,3,6,0,1,0,0
460,10.0,7.2,53,1.6,709,0.45,0.0,0.0,1,1,18,3,6,0,1,0,0
587,11.0,8.5,49,0.7,718,0.76,0.0,0.0,1,1,18,3,6,0,1,0,0
751,12.0,9.8,46,1.2,710,1.13,0.0,0.0,1,1,18,3,6,0,1,0,0
881,13.0,10.6,43,1.3,705,1.07,0.0,0.0,1,1,18,3,6,0,1,0,0
993,14.0,11.0,41,1.1,763,0.81,0.0,0.0,1,1,18,3,6,0,1,0,0
1128,15.0,12.0,37,0.8,879,1.09,0.0,0.0,1,1,18,3,6,0,1,0,0
1059,16.0,12.3,30,1.6,1263,0.94,0.0,0.0,1,1,18,3,6,0,1,0,0
603,17.0,11.1,42,2.2,765,0.34,0.0,0.0,1,1,18,3,6,0,1,0,0
365,18.0,10.4,47,0.4,824,0.14,0.0,0.0,1,1,18,3,6,0,1,0,0
237,19.0,10.0,53,1.7,796,0.01,0.0,0.0,1,1,18,3,6,0,1,0,0
146,20.0,9.2,66,1.1,513,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
71,21.0,8.8,72,0.9,501,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
70,22.0,8.1,76,0.8,492,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
53,23.0,7.4,80,1.3,471,0.0,0.0,0.0,1,1,18,3,6,0,1,0,0
67,0.0,7.0,81,1.1,421,0.0,0.5,0.0,1,1,19,3,0,0,1,0,0
38,1.0,6.7,84,0.8,320,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
28,2.0,6.6,86,0.6,416,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
12,3.0,6.5,88,0.9,276,0.0,0.3,0.0,1,1,19,3,0,0,1,0,0
9,4.0,6.3,90,1.0,240,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
27,5.0,6.2,89,1.5,338,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
91,6.0,6.5,88,1.2,417,0.0,0.2,0.0,1,1,19,3,0,0,1,0,0
370,7.0,6.5,88,1.4,515,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
592,8.0,7.3,84,2.2,813,0.05,0.0,0.0,1,1,19,3,0,0,1,0,0
387,9.0,8.2,81,2.7,1273,0.2,0.5,0.0,1,1,19,3,0,0,1,0,0
292,10.0,9.1,77,2.7,1587,0.27,0.0,0.0,1,1,19,3,0,0,1,0,0
393,11.0,10.2,65,3.3,2000,0.57,0.0,0.0,1,1,19,3,0,0,1,0,0
403,12.0,10.2,58,3.5,2000,0.32,0.0,0.0,1,1,19,3,0,0,1,0,0
387,13.0,10.1,61,3.7,1504,0.38,0.0,0.0,1,1,19,3,0,0,1,0,0
326,14.0,10.1,59,3.3,2000,0.57,0.0,0.0,1,1,19,3,0,0,1,0,0
263,15.0,9.8,57,3.0,2000,0.43,0.0,0.0,1,1,19,3,0,0,1,0,0
271,16.0,8.9,63,3.0,1614,0.28,0.0,0.0,1,1,19,3,0,0,1,0,0
605,17.0,8.5,59,2.7,1927,0.16,0.0,0.0,1,1,19,3,0,0,1,0,0
1200,18.0,8.6,55,2.4,1958,0.09,0.0,0.0,1,1,19,3,0,0,1,0,0
818,19.0,8.4,51,3.3,1977,0.01,0.0,0.0,1,1,19,3,0,0,1,0,0
711,20.0,8.3,47,3.1,2000,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
731,21.0,8.0,47,3.3,2000,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
565,22.0,7.6,48,3.1,2000,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
382,23.0,6.9,44,3.3,2000,0.0,0.0,0.0,1,1,19,3,0,0,1,0,0
297,0.0,6.3,42,3.3,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
243,1.0,5.5,42,3.1,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
165,2.0,5.1,44,3.4,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
95,3.0,4.7,44,3.8,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
69,4.0,4.4,44,3.1,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
92,5.0,4.1,42,3.1,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
235,6.0,3.9,43,3.4,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
677,7.0,3.8,44,4.1,2000,0.02,0.0,0.0,1,1,20,3,1,0,1,0,0
1212,8.0,4.3,43,4.2,2000,0.37,0.0,0.0,1,1,20,3,1,0,1,0,0
661,9.0,5.7,38,3.9,1985,0.98,0.0,0.0,1,1,20,3,1,0,1,0,0
418,10.0,7.4,35,3.5,1990,1.81,0.0,0.0,1,1,20,3,1,0,1,0,0
488,11.0,8.4,34,3.6,1966,2.36,0.0,0.0,1,1,20,3,1,0,1,0,0
522,12.0,9.0,33,3.1,1985,2.59,0.0,0.0,1,1,20,3,1,0,1,0,0
516,13.0,8.0,37,3.4,2000,1.96,0.0,0.0,1,1,20,3,1,0,1,0,0
478,14.0,7.3,38,3.4,1997,1.6,0.0,0.0,1,1,20,3,1,0,1,0,0
492,15.0,6.5,39,3.3,2000,1.21,0.0,0.0,1,1,20,3,1,0,1,0,0
518,16.0,5.6,42,4.2,2000,0.81,0.0,0.0,1,1,20,3,1,0,1,0,0
719,17.0,4.9,43,4.3,2000,0.42,0.0,0.0,1,1,20,3,1,0,1,0,0
1111,18.0,4.1,43,3.5,2000,0.21,0.0,0.0,1,1,20,3,1,0,1,0,0
716,19.0,3.2,45,3.7,2000,0.02,0.0,0.0,1,1,20,3,1,0,1,0,0
543,20.0,2.7,45,3.3,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
494,21.0,2.3,40,3.3,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
460,22.0,2.0,37,2.7,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
294,23.0,1.8,37,2.3,2000,0.0,0.0,0.0,1,1,20,3,1,0,1,0,0
240,0.0,1.6,39,2.3,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
223,1.0,1.5,40,2.8,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
147,2.0,1.4,40,2.9,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
82,3.0,1.3,40,2.1,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
70,4.0,1.3,39,2.3,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
80,5.0,1.3,40,2.3,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
209,6.0,1.4,42,1.7,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
605,7.0,1.4,43,1.5,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
1097,8.0,1.6,42,1.8,2000,0.13,0.0,0.0,1,1,21,3,2,0,1,0,0
614,9.0,2.5,40,1.9,2000,0.41,0.0,0.0,1,1,21,3,2,0,1,0,0
374,10.0,3.6,37,1.3,2000,0.83,0.0,0.0,1,1,21,3,2,0,1,0,0
339,11.0,4.8,35,2.1,2000,1.38,0.0,0.0,1,1,21,3,2,0,1,0,0
333,12.0,4.8,51,2.2,1715,1.12,0.0,0.0,1,1,21,3,2,0,1,0,0
196,13.0,4.0,64,2.0,1834,0.75,0.0,0.0,1,1,21,3,2,0,1,0,0
117,14.0,1.9,89,1.5,102,0.41,0.0,0.0,1,1,21,3,2,0,1,0,0
184,15.0,2.2,85,1.3,2000,0.41,0.5,0.0,1,1,21,3,2,0,1,0,0
241,16.0,2.4,79,1.9,1995,0.37,0.0,0.0,1,1,21,3,2,0,1,0,0
319,17.0,2.5,78,2.0,2000,0.25,0.0,0.0,1,1,21,3,2,0,1,0,0
615,18.0,2.0,77,1.3,2000,0.07,0.0,0.0,1,1,21,3,2,0,1,0,0
402,19.0,2.0,81,0.7,2000,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
120,20.0,1.7,85,1.3,396,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
231,21.0,1.2,92,0.7,1474,0.0,0.5,0.0,1,1,21,3,2,0,1,0,0
320,22.0,1.2,87,0.9,1802,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
226,23.0,1.5,86,1.2,1495,0.0,0.0,0.0,1,1,21,3,2,0,1,0,0
243,0.0,1.6,86,1.7,1141,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
247,1.0,1.6,85,2.0,952,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
173,2.0,1.5,86,2.5,782,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
107,3.0,1.3,87,1.7,822,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
75,4.0,1.3,87,2.2,937,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
81,5.0,1.1,88,0.9,927,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
212,6.0,0.8,88,1.0,900,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
600,7.0,0.6,85,1.5,1321,0.01,0.0,0.0,1,1,22,3,3,0,1,0,0
1174,8.0,1.1,79,1.7,1480,0.36,0.0,0.0,1,1,22,3,3,0,1,0,0
653,9.0,2.5,67,1.3,1472,1.11,0.0,0.0,1,1,22,3,3,0,1,0,0
446,10.0,4.9,56,1.9,1480,1.76,0.0,0.0,1,1,22,3,3,0,1,0,0
565,11.0,6.9,46,2.1,1541,2.33,0.0,0.0,1,1,22,3,3,0,1,0,0
668,12.0,8.3,36,2.5,1665,2.7,0.0,0.0,1,1,22,3,3,0,1,0,0
648,13.0,9.9,29,3.2,1641,2.91,0.0,0.0,1,1,22,3,3,0,1,0,0
674,14.0,11.4,30,3.1,1672,2.82,0.0,0.0,1,1,22,3,3,0,1,0,0
758,15.0,10.7,34,4.5,1850,2.51,0.0,0.0,1,1,22,3,3,0,1,0,0
752,16.0,10.3,34,3.8,1850,1.93,0.0,0.0,1,1,22,3,3,0,1,0,0
999,17.0,9.6,38,3.2,1606,1.35,0.0,0.0,1,1,22,3,3,0,1,0,0
1495,18.0,7.9,46,3.1,1057,0.58,0.0,0.0,1,1,22,3,3,0,1,0,0
923,19.0,6.2,54,1.8,883,0.08,0.0,0.0,1,1,22,3,3,0,1,0,0
739,20.0,5.1,56,2.0,899,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
726,21.0,4.5,62,2.0,826,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
621,22.0,3.9,66,2.7,990,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
428,23.0,3.4,69,1.1,895,0.0,0.0,0.0,1,1,22,3,3,0,1,0,0
335,0.0,2.9,72,1.3,903,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
283,1.0,2.5,75,1.5,786,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
216,2.0,2.2,80,1.4,615,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
128,3.0,1.9,81,1.1,525,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
92,4.0,2.0,80,0.8,474,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
95,5.0,2.2,79,0.8,553,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
243,6.0,2.3,80,0.7,546,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
661,7.0,2.5,79,1.4,536,0.01,0.0,0.0,1,1,23,3,4,0,1,0,0
1216,8.0,2.6,77,1.3,567,0.21,0.0,0.0,1,1,23,3,4,0,1,0,0
664,9.0,3.3,72,1.4,618,0.61,0.0,0.0,1,1,23,3,4,0,1,0,0
461,10.0,5.4,64,1.6,637,1.7,0.0,0.0,1,1,23,3,4,0,1,0,0
584,11.0,7.1,50,1.7,799,2.24,0.0,0.0,1,1,23,3,4,0,1,0,0
690,12.0,9.3,37,2.3,940,2.72,0.0,0.0,1,1,23,3,4,0,1,0,0
682,13.0,10.9,36,2.1,1073,2.87,0.0,0.0,1,1,23,3,4,0,1,0,0
758,14.0,12.4,33,2.9,811,2.71,0.0,0.0,1,1,23,3,4,0,1,0,0
849,15.0,12.1,30,3.0,1120,2.41,0.0,0.0,1,1,23,3,4,0,1,0,0
901,16.0,12.2,24,2.8,1655,1.98,0.0,0.0,1,1,23,3,4,0,1,0,0
1108,17.0,11.2,27,3.5,1585,1.19,0.0,0.0,1,1,23,3,4,0,1,0,0
1611,18.0,9.7,36,3.6,948,0.37,0.0,0.0,1,1,23,3,4,0,1,0,0
932,19.0,8.3,48,3.0,779,0.06,0.0,0.0,1,1,23,3,4,0,1,0,0
724,20.0,6.7,48,2.6,774,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
676,21.0,5.8,60,2.2,650,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
638,22.0,5.3,63,1.8,591,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
422,23.0,5.0,42,1.7,717,0.0,0.0,0.0,1,1,23,3,4,0,1,0,0
403,0.0,4.7,46,1.7,746,0.0,0.0,0.0,1,1,24,3,5,0,1,0,0
360,1.0,4.7,51,1.1,728,0.0,0.0,0.0,1,1,24,3,5,0,1,0,0
305,2.0,5.0,50,1.7,669,0.0,0.0,0.0,1,1,24,3,5,0,1,0,0
197,3.0,5.0,51,0.8,659,0.0,0.0,0.0,1,1,24,3,5,0,1,0,0
122,4.0,5.1,54,1.2,550,0.0,0.0,0.0,1,1,24,3,5,0,1,0,0
